well,od,time
A 1,0.0533,0
A 1,0.0534,2700
A 1,0.0538,5400
A 1,0.0533,8100
A 1,0.0535,10800
A 1,0.0536,13500
A 1,0.0526,16200
A 1,0.0522,18900
A 1,0.0536,21600
A 1,0.0538,24300
A 1,0.0535,27000
A 1,0.0531,29700
A 1,0.0539,32400
A 1,0.0529,35100
A 1,0.0535,37800
A 1,0.0539,40500
A 1,0.0533,43200
A 1,0.0539,45900
A 1,0.0534,48600
A 1,0.0534,51300
A 1,0.053,54000
A 1,0.0538,56700
A 1,0.0531,59400
A 1,0.0531,62100
A 1,0.053,64800
A 1,0.053,67500
A 1,0.0537,70200
A 1,0.054,72900
A 1,0.0535,75600
A 1,0.0528,78300
A 1,0.0526,81000
A 1,0.0528,83700
A 2,0.0498,0.02
A 2,0.0495,2700.02
A 2,0.0495,5400.02
A 2,0.0502,8100.02
A 2,0.0502,10800.02
A 2,0.0492,13500.02
A 2,0.05,16200.02
A 2,0.0489,18900.02
A 2,0.0498,21600.02
A 2,0.0493,24300.02
A 2,0.05,27000.02
A 2,0.0494,29700.02
A 2,0.0502,32400.02
A 2,0.0494,35100.02
A 2,0.0498,37800.02
A 2,0.05,40500.02
A 2,0.0507,43200.02
A 2,0.0498,45900.02
A 2,0.0498,48600.02
A 2,0.0487,51300.02
A 2,0.0492,54000.02
A 2,0.0494,56700.02
A 2,0.0498,59400.02
A 2,0.0497,62100.02
A 2,0.049,64800.02
A 2,0.0492,67500.02
A 2,0.0498,70200.02
A 2,0.05,72900.02
A 2,0.0498,75600.02
A 2,0.0494,78300.02
A 2,0.0492,81000.02
A 2,0.0487,83700.02
A 3,0.054,0.04
A 3,0.0531,2700.04
A 3,0.0537,5400.04
A 3,0.0538,8100.04
A 3,0.0538,10800.04
A 3,0.0545,13500.04
A 3,0.0545,16200.04
A 3,0.0533,18900.04
A 3,0.054,21600.04
A 3,0.0546,24300.04
A 3,0.0543,27000.04
A 3,0.0538,29700.04
A 3,0.0536,32400.04
A 3,0.053,35100.04
A 3,0.0539,37800.04
A 3,0.0541,40500.04
A 3,0.0549,43200.04
A 3,0.0542,45900.04
A 3,0.0542,48600.04
A 3,0.0542,51300.04
A 3,0.0536,54000.04
A 3,0.0528,56700.04
A 3,0.0535,59400.04
A 3,0.0535,62100.04
A 3,0.0535,64800.04
A 3,0.0538,67500.04
A 3,0.0542,70200.04
A 3,0.0545,72900.04
A 3,0.0541,75600.04
A 3,0.0534,78300.04
A 3,0.0534,81000.04
A 3,0.0532,83700.04
A 4,0.0517,0.06
A 4,0.0512,2700.06
A 4,0.0513,5400.06
A 4,0.051,8100.06
A 4,0.0516,10800.06
A 4,0.0517,13500.06
A 4,0.0524,16200.06
A 4,0.0508,18900.06
A 4,0.0511,21600.06
A 4,0.0516,24300.06
A 4,0.0517,27000.06
A 4,0.0514,29700.06
A 4,0.0512,32400.06
A 4,0.051,35100.06
A 4,0.0513,37800.06
A 4,0.0517,40500.06
A 4,0.0516,43200.06
A 4,0.0528,45900.06
A 4,0.0517,48600.06
A 4,0.0507,51300.06
A 4,0.0514,54000.06
A 4,0.0518,56700.06
A 4,0.0518,59400.06
A 4,0.0517,62100.06
A 4,0.0512,64800.06
A 4,0.0512,67500.06
A 4,0.0519,70200.06
A 4,0.0512,72900.06
A 4,0.0506,75600.06
A 4,0.0511,78300.06
A 4,0.051,81000.06
A 4,0.0507,83700.06
A 5,0.0616,0.08
A 5,0.0616,2700.07
A 5,0.0612,5400.07
A 5,0.0607,8100.07
A 5,0.0615,10800.07
A 5,0.0613,13500.07
A 5,0.0608,16200.07
A 5,0.061,18900.07
A 5,0.0615,21600.07
A 5,0.0616,24300.07
A 5,0.0617,27000.07
A 5,0.0614,29700.07
A 5,0.0614,32400.07
A 5,0.0606,35100.07
A 5,0.061,37800.07
A 5,0.0621,40500.07
A 5,0.0618,43200.07
A 5,0.0624,45900.07
A 5,0.0617,48600.07
A 5,0.0613,51300.07
A 5,0.0611,54000.07
A 5,0.0605,56700.07
A 5,0.0605,59400.07
A 5,0.0612,62100.07
A 5,0.0612,64800.07
A 5,0.0613,67500.07
A 5,0.0612,70200.07
A 5,0.0616,72900.07
A 5,0.0616,75600.07
A 5,0.0607,78300.07
A 5,0.0609,81000.07
A 5,0.0606,83700.07
A 6,0.0576,0.09
A 6,0.0566,2700.09
A 6,0.057,5400.09
A 6,0.0569,8100.09
A 6,0.0578,10800.09
A 6,0.0566,13500.09
A 6,0.0567,16200.09
A 6,0.0565,18900.09
A 6,0.0573,21600.09
A 6,0.0572,24300.09
A 6,0.0573,27000.09
A 6,0.0574,29700.09
A 6,0.0572,32400.09
A 6,0.0564,35100.09
A 6,0.0573,37800.09
A 6,0.0572,40500.09
A 6,0.0574,43200.09
A 6,0.0586,45900.09
A 6,0.0573,48600.09
A 6,0.0562,51300.09
A 6,0.0569,54000.09
A 6,0.0571,56700.09
A 6,0.0567,59400.09
A 6,0.0571,62100.09
A 6,0.0569,64800.09
A 6,0.057,67500.09
A 6,0.0571,70200.09
A 6,0.0579,72900.09
A 6,0.057,75600.09
A 6,0.0571,78300.09
A 6,0.0567,81000.09
A 6,0.0572,83700.09
A 7,0.0565,0.11
A 7,0.0556,2700.11
A 7,0.0556,5400.11
A 7,0.0557,8100.11
A 7,0.0565,10800.11
A 7,0.0558,13500.11
A 7,0.0558,16200.11
A 7,0.0551,18900.11
A 7,0.0557,21600.11
A 7,0.0557,24300.11
A 7,0.0558,27000.11
A 7,0.0555,29700.11
A 7,0.0554,32400.11
A 7,0.0551,35100.11
A 7,0.0556,37800.11
A 7,0.056,40500.11
A 7,0.0561,43200.11
A 7,0.0562,45900.11
A 7,0.0561,48600.11
A 7,0.056,51300.11
A 7,0.0548,54000.11
A 7,0.0563,56700.11
A 7,0.0555,59400.11
A 7,0.0554,62100.11
A 7,0.0561,64800.11
A 7,0.0556,67500.11
A 7,0.0554,70200.11
A 7,0.0553,72900.11
A 7,0.0561,75600.11
A 7,0.055,78300.11
A 7,0.056,81000.11
A 7,0.0561,83700.11
A 8,0.056,0.13
A 8,0.0554,2700.13
A 8,0.0559,5400.13
A 8,0.0558,8100.13
A 8,0.0559,10800.13
A 8,0.0559,13500.13
A 8,0.0565,16200.13
A 8,0.0553,18900.13
A 8,0.0561,21600.13
A 8,0.0558,24300.13
A 8,0.0563,27000.13
A 8,0.0557,29700.13
A 8,0.0559,32400.13
A 8,0.0547,35100.13
A 8,0.0552,37800.13
A 8,0.056,40500.13
A 8,0.0556,43200.13
A 8,0.0558,45900.13
A 8,0.0558,48600.13
A 8,0.0553,51300.13
A 8,0.0549,54000.13
A 8,0.0554,56700.13
A 8,0.0554,59400.13
A 8,0.0554,62100.13
A 8,0.0555,64800.13
A 8,0.0552,67500.13
A 8,0.0556,70200.13
A 8,0.0564,72900.13
A 8,0.0551,75600.13
A 8,0.0556,78300.13
A 8,0.0551,81000.13
A 8,0.0548,83700.13
A 9,0.0548,0.15
A 9,0.0546,2700.15
A 9,0.0554,5400.15
A 9,0.0556,8100.15
A 9,0.0551,10800.15
A 9,0.0553,13500.15
A 9,0.0545,16200.15
A 9,0.0545,18900.15
A 9,0.0556,21600.15
A 9,0.0552,24300.15
A 9,0.0557,27000.15
A 9,0.055,29700.15
A 9,0.0554,32400.15
A 9,0.0551,35100.15
A 9,0.0547,37800.15
A 9,0.0554,40500.15
A 9,0.0558,43200.15
A 9,0.0554,45900.15
A 9,0.0546,48600.15
A 9,0.0538,51300.15
A 9,0.055,54000.15
A 9,0.0551,56700.15
A 9,0.0546,59400.15
A 9,0.0551,62100.15
A 9,0.0542,64800.15
A 9,0.0546,67500.15
A 9,0.0548,70200.15
A 9,0.0555,72900.15
A 9,0.0547,75600.15
A 9,0.0552,78300.15
A 9,0.0547,81000.15
A 9,0.054,83700.15
A 10,0.0549,0.17
A 10,0.0535,2700.17
A 10,0.0541,5400.17
A 10,0.0547,8100.17
A 10,0.0545,10800.17
A 10,0.0554,13500.17
A 10,0.0548,16200.17
A 10,0.0537,18900.17
A 10,0.0546,21600.17
A 10,0.0552,24300.17
A 10,0.0555,27000.17
A 10,0.0539,29700.17
A 10,0.0548,32400.17
A 10,0.0538,35100.17
A 10,0.0548,37800.17
A 10,0.0541,40500.17
A 10,0.0554,43200.17
A 10,0.055,45900.17
A 10,0.0549,48600.17
A 10,0.0541,51300.17
A 10,0.054,54000.17
A 10,0.0542,56700.17
A 10,0.0544,59400.17
A 10,0.054,62100.17
A 10,0.0545,64800.17
A 10,0.0546,67500.17
A 10,0.0543,70200.17
A 10,0.0553,72900.17
A 10,0.0543,75600.17
A 10,0.0546,78300.17
A 10,0.0545,81000.17
A 10,0.0534,83700.17
A 11,0.0524,0.19
A 11,0.0513,2700.19
A 11,0.0525,5400.19
A 11,0.0519,8100.19
A 11,0.0513,10800.19
A 11,0.0519,13500.19
A 11,0.0514,16200.18
A 11,0.051,18900.19
A 11,0.0517,21600.19
A 11,0.0527,24300.19
A 11,0.0526,27000.19
A 11,0.0514,29700.19
A 11,0.0514,32400.19
A 11,0.0513,35100.19
A 11,0.0519,37800.19
A 11,0.0521,40500.18
A 11,0.0522,43200.19
A 11,0.0516,45900.19
A 11,0.0518,48600.19
A 11,0.0507,51300.19
A 11,0.0511,54000.19
A 11,0.0513,56700.19
A 11,0.0524,59400.19
A 11,0.0513,62100.19
A 11,0.0511,64800.19
A 11,0.0518,67500.19
A 11,0.0516,70200.19
A 11,0.0524,72900.19
A 11,0.0514,75600.19
A 11,0.0513,78300.19
A 11,0.0508,81000.19
A 11,0.0513,83700.19
A 12,0.0508,0.21
A 12,0.05,2700.2
A 12,0.0504,5400.2
A 12,0.0503,8100.2
A 12,0.0508,10800.2
A 12,0.0503,13500.2
A 12,0.0499,16200.2
A 12,0.0493,18900.2
A 12,0.051,21600.2
A 12,0.0508,24300.2
A 12,0.05,27000.2
A 12,0.0502,29700.2
A 12,0.0507,32400.2
A 12,0.0492,35100.2
A 12,0.0501,37800.2
A 12,0.0509,40500.2
A 12,0.0516,43200.2
A 12,0.0508,45900.2
A 12,0.0499,48600.2
A 12,0.0498,51300.2
A 12,0.0499,54000.2
A 12,0.0505,56700.2
A 12,0.0499,59400.2
A 12,0.0494,62100.2
A 12,0.0497,64800.2
A 12,0.05,67500.2
A 12,0.0501,70200.2
A 12,0.0507,72900.2
A 12,0.0502,75600.2
A 12,0.0497,78300.2
A 12,0.05,81000.2
A 12,0.0499,83700.2
B 1,0.0539,0.83
B 1,0.0524,2700.83
B 1,0.0535,5400.83
B 1,0.0525,8100.83
B 1,0.0533,10800.83
B 1,0.053,13500.83
B 1,0.0526,16200.83
B 1,0.0518,18900.83
B 1,0.0529,21600.83
B 1,0.0536,24300.83
B 1,0.053,27000.83
B 1,0.0527,29700.83
B 1,0.0528,32400.83
B 1,0.0524,35100.83
B 1,0.0534,37800.83
B 1,0.0532,40500.83
B 1,0.0534,43200.83
B 1,0.0531,45900.83
B 1,0.0529,48600.83
B 1,0.0522,51300.83
B 1,0.0523,54000.83
B 1,0.0531,56700.83
B 1,0.0524,59400.83
B 1,0.052,62100.83
B 1,0.0523,64800.83
B 1,0.0527,67500.83
B 1,0.0534,70200.83
B 1,0.053,72900.83
B 1,0.0525,75600.83
B 1,0.0526,78300.83
B 1,0.0519,81000.83
B 1,0.0521,83700.83
B 2,0.0715,0.81
B 2,0.0711,2700.81
B 2,0.072,5400.81
B 2,0.0713,8100.81
B 2,0.0708,10800.81
B 2,0.0719,13500.81
B 2,0.0716,16200.81
B 2,0.0698,18900.81
B 2,0.0718,21600.81
B 2,0.0717,24300.81
B 2,0.0717,27000.81
B 2,0.0719,29700.81
B 2,0.0722,32400.81
B 2,0.071,35100.81
B 2,0.0713,37800.81
B 2,0.0716,40500.81
B 2,0.0716,43200.81
B 2,0.0718,45900.81
B 2,0.0712,48600.81
B 2,0.0709,51300.81
B 2,0.0704,54000.81
B 2,0.0705,56700.81
B 2,0.0705,59400.81
B 2,0.0708,62100.81
B 2,0.0701,64800.81
B 2,0.0702,67500.81
B 2,0.0703,70200.81
B 2,0.0707,72900.81
B 2,0.0708,75600.81
B 2,0.0702,78300.81
B 2,0.0696,81000.81
B 2,0.0701,83700.81
B 3,0.0387,0.8
B 3,0.038,2700.79
B 3,0.0383,5400.79
B 3,0.0379,8100.79
B 3,0.038,10800.79
B 3,0.0388,13500.79
B 3,0.0385,16200.79
B 3,0.0371,18900.79
B 3,0.0383,21600.79
B 3,0.0381,24300.79
B 3,0.0387,27000.79
B 3,0.0381,29700.79
B 3,0.0384,32400.79
B 3,0.0378,35100.79
B 3,0.0386,37800.79
B 3,0.0382,40500.79
B 3,0.0384,43200.79
B 3,0.039,45900.79
B 3,0.0384,48600.79
B 3,0.0375,51300.79
B 3,0.0385,54000.79
B 3,0.0383,56700.79
B 3,0.0381,59400.79
B 3,0.0389,62100.79
B 3,0.0385,64800.79
B 3,0.0376,67500.79
B 3,0.0383,70200.79
B 3,0.039,72900.79
B 3,0.0381,75600.79
B 3,0.038,78300.79
B 3,0.0385,81000.79
B 3,0.038,83700.79
B 4,0.0394,0.78
B 4,0.0389,2700.78
B 4,0.0393,5400.78
B 4,0.0386,8100.78
B 4,0.0392,10800.78
B 4,0.0384,13500.78
B 4,0.0391,16200.78
B 4,0.0389,18900.78
B 4,0.0397,21600.78
B 4,0.0394,24300.78
B 4,0.0398,27000.78
B 4,0.039,29700.78
B 4,0.0396,32400.78
B 4,0.0385,35100.78
B 4,0.0385,37800.78
B 4,0.0396,40500.78
B 4,0.0407,43200.78
B 4,0.0399,45900.78
B 4,0.039,48600.78
B 4,0.0385,51300.78
B 4,0.0393,54000.78
B 4,0.0389,56700.78
B 4,0.0394,59400.78
B 4,0.039,62100.78
B 4,0.0388,64800.78
B 4,0.0389,67500.78
B 4,0.0395,70200.78
B 4,0.0396,72900.78
B 4,0.039,75600.78
B 4,0.0388,78300.78
B 4,0.0396,81000.78
B 4,0.0389,83700.78
B 5,0.0392,0.76
B 5,0.0392,2700.76
B 5,0.0393,5400.76
B 5,0.0388,8100.76
B 5,0.0403,10800.76
B 5,0.0399,13500.76
B 5,0.0396,16200.76
B 5,0.0389,18900.76
B 5,0.0393,21600.76
B 5,0.0397,24300.76
B 5,0.0396,27000.76
B 5,0.0394,29700.76
B 5,0.0394,32400.76
B 5,0.0379,35100.76
B 5,0.039,37800.76
B 5,0.0399,40500.76
B 5,0.0401,43200.76
B 5,0.04,45900.76
B 5,0.0393,48600.76
B 5,0.0385,51300.76
B 5,0.0389,54000.76
B 5,0.0383,56700.76
B 5,0.0391,59400.76
B 5,0.0388,62100.76
B 5,0.0385,64800.76
B 5,0.0393,67500.76
B 5,0.0399,70200.76
B 5,0.0397,72900.76
B 5,0.0391,75600.76
B 5,0.0392,78300.76
B 5,0.0391,81000.76
B 5,0.0389,83700.76
B 6,0.0382,0.74
B 6,0.0384,2700.74
B 6,0.0383,5400.74
B 6,0.038,8100.74
B 6,0.0387,10800.74
B 6,0.0378,13500.74
B 6,0.0387,16200.74
B 6,0.0381,18900.74
B 6,0.038,21600.74
B 6,0.0386,24300.74
B 6,0.0387,27000.74
B 6,0.0389,29700.74
B 6,0.0379,32400.74
B 6,0.0382,35100.74
B 6,0.0383,37800.74
B 6,0.0385,40500.74
B 6,0.039,43200.74
B 6,0.0393,45900.74
B 6,0.0381,48600.74
B 6,0.0376,51300.74
B 6,0.0373,54000.74
B 6,0.038,56700.74
B 6,0.0379,59400.74
B 6,0.038,62100.74
B 6,0.0383,64800.74
B 6,0.0377,67500.74
B 6,0.0376,70200.74
B 6,0.0385,72900.74
B 6,0.0381,75600.74
B 6,0.0381,78300.74
B 6,0.0377,81000.74
B 6,0.0375,83700.74
B 7,0.0398,0.72
B 7,0.0385,2700.72
B 7,0.0396,5400.72
B 7,0.0387,8100.72
B 7,0.0394,10800.72
B 7,0.0387,13500.72
B 7,0.0392,16200.72
B 7,0.038,18900.72
B 7,0.0391,21600.72
B 7,0.0397,24300.72
B 7,0.0394,27000.72
B 7,0.0394,29700.72
B 7,0.0382,32400.72
B 7,0.0386,35100.72
B 7,0.0387,37800.72
B 7,0.0394,40500.72
B 7,0.0404,43200.72
B 7,0.04,45900.72
B 7,0.0393,48600.72
B 7,0.0379,51300.72
B 7,0.0386,54000.72
B 7,0.0382,56700.72
B 7,0.0388,59400.72
B 7,0.0387,62100.72
B 7,0.0387,64800.72
B 7,0.0384,67500.72
B 7,0.039,70200.72
B 7,0.04,72900.72
B 7,0.0385,75600.72
B 7,0.0382,78300.72
B 7,0.0388,81000.72
B 7,0.0385,83700.72
B 8,0.039,0.7
B 8,0.0384,2700.7
B 8,0.0382,5400.7
B 8,0.0381,8100.7
B 8,0.0379,10800.7
B 8,0.038,13500.7
B 8,0.039,16200.7
B 8,0.0374,18900.7
B 8,0.0387,21600.7
B 8,0.0384,24300.7
B 8,0.0388,27000.7
B 8,0.0378,29700.7
B 8,0.0384,32400.7
B 8,0.0376,35100.7
B 8,0.0379,37800.7
B 8,0.0385,40500.7
B 8,0.0389,43200.7
B 8,0.0388,45900.7
B 8,0.0376,48600.7
B 8,0.0375,51300.7
B 8,0.0379,54000.7
B 8,0.0385,56700.7
B 8,0.038,59400.7
B 8,0.0379,62100.7
B 8,0.0379,64800.7
B 8,0.038,67500.7
B 8,0.0381,70200.7
B 8,0.0381,72900.7
B 8,0.0383,75600.7
B 8,0.0381,78300.7
B 8,0.0382,81000.7
B 8,0.037,83700.7
B 9,0.0393,0.69
B 9,0.0385,2700.68
B 9,0.0382,5400.68
B 9,0.0386,8100.68
B 9,0.0384,10800.68
B 9,0.0389,13500.68
B 9,0.0386,16200.68
B 9,0.038,18900.68
B 9,0.0383,21600.68
B 9,0.0385,24300.68
B 9,0.0386,27000.68
B 9,0.0384,29700.68
B 9,0.039,32400.68
B 9,0.0378,35100.68
B 9,0.0381,37800.68
B 9,0.0388,40500.68
B 9,0.0388,43200.68
B 9,0.0395,45900.68
B 9,0.039,48600.68
B 9,0.0381,51300.68
B 9,0.038,54000.68
B 9,0.0386,56700.68
B 9,0.0384,59400.68
B 9,0.0379,62100.68
B 9,0.038,64800.68
B 9,0.0382,67500.68
B 9,0.0381,70200.68
B 9,0.0381,72900.68
B 9,0.0381,75600.68
B 9,0.0385,78300.68
B 9,0.038,81000.68
B 9,0.038,83700.68
B 10,0.0394,0.67
B 10,0.0396,2700.67
B 10,0.0401,5400.67
B 10,0.0396,8100.67
B 10,0.0389,10800.67
B 10,0.0398,13500.67
B 10,0.0401,16200.67
B 10,0.0387,18900.67
B 10,0.0396,21600.67
B 10,0.0399,24300.67
B 10,0.0403,27000.67
B 10,0.039,29700.67
B 10,0.0392,32400.67
B 10,0.0382,35100.67
B 10,0.04,37800.67
B 10,0.0396,40500.67
B 10,0.0401,43200.67
B 10,0.0399,45900.67
B 10,0.0395,48600.67
B 10,0.039,51300.67
B 10,0.0398,54000.67
B 10,0.039,56700.67
B 10,0.0392,59400.67
B 10,0.0392,62100.67
B 10,0.0389,64800.67
B 10,0.0394,67500.67
B 10,0.0393,70200.67
B 10,0.0399,72900.67
B 10,0.0393,75600.67
B 10,0.0393,78300.67
B 10,0.0389,81000.67
B 10,0.0385,83700.67
B 11,0.0413,0.65
B 11,0.0414,2700.65
B 11,0.041,5400.65
B 11,0.0409,8100.65
B 11,0.041,10800.65
B 11,0.0412,13500.65
B 11,0.0414,16200.65
B 11,0.0404,18900.65
B 11,0.0406,21600.65
B 11,0.0413,24300.65
B 11,0.0415,27000.65
B 11,0.0407,29700.65
B 11,0.0409,32400.65
B 11,0.0403,35100.65
B 11,0.0412,37800.65
B 11,0.0416,40500.65
B 11,0.0421,43200.65
B 11,0.0418,45900.65
B 11,0.0414,48600.65
B 11,0.0404,51300.65
B 11,0.0405,54000.65
B 11,0.0409,56700.65
B 11,0.0411,59400.65
B 11,0.0411,62100.65
B 11,0.0409,64800.65
B 11,0.0402,67500.65
B 11,0.0408,70200.65
B 11,0.041,72900.65
B 11,0.0408,75600.65
B 11,0.041,78300.65
B 11,0.0406,81000.65
B 11,0.0404,83700.65
B 12,0.0437,0.63
B 12,0.0424,2700.63
B 12,0.0431,5400.63
B 12,0.0427,8100.63
B 12,0.0436,10800.63
B 12,0.0431,13500.63
B 12,0.0438,16200.63
B 12,0.0419,18900.63
B 12,0.0425,21600.63
B 12,0.0428,24300.63
B 12,0.0438,27000.63
B 12,0.0436,29700.63
B 12,0.043,32400.63
B 12,0.0426,35100.63
B 12,0.0427,37800.63
B 12,0.043,40500.63
B 12,0.0435,43200.63
B 12,0.043,45900.63
B 12,0.0436,48600.63
B 12,0.0417,51300.63
B 12,0.0423,54000.63
B 12,0.0427,56700.63
B 12,0.0425,59400.63
B 12,0.0428,62100.63
B 12,0.0428,64800.63
B 12,0.0422,67500.63
B 12,0.0431,70200.63
B 12,0.0432,72900.63
B 12,0.0423,75600.63
B 12,0.0421,78300.63
B 12,0.0421,81000.63
B 12,0.0418,83700.63
C 1,0.0405,1.26
C 1,0.0418,2701.26
C 1,0.0417,5401.26
C 1,0.0423,8101.26
C 1,0.0446,10801.26
C 1,0.0464,13501.26
C 1,0.0459,16201.26
C 1,0.0454,18901.26
C 1,0.0487,21601.26
C 1,0.0487,24301.26
C 1,0.0505,27001.26
C 1,0.0525,29701.26
C 1,0.0538,32401.26
C 1,0.0534,35101.26
C 1,0.0558,37801.26
C 1,0.0562,40501.26
C 1,0.0573,43201.26
C 1,0.0582,45901.26
C 1,0.0579,48601.26
C 1,0.0577,51301.26
C 1,0.058,54001.26
C 1,0.0593,56701.26
C 1,0.0595,59401.26
C 1,0.0598,62101.26
C 1,0.0607,64801.26
C 1,0.061,67501.26
C 1,0.0617,70201.26
C 1,0.063,72901.26
C 1,0.063,75601.26
C 1,0.0627,78301.26
C 1,0.0635,81001.26
C 1,0.0635,83701.26
C 2,0.0403,1.28
C 2,0.0389,2701.27
C 2,0.039,5401.27
C 2,0.0391,8101.27
C 2,0.0406,10801.27
C 2,0.0405,13501.27
C 2,0.0411,16201.27
C 2,0.042,18901.27
C 2,0.0429,21601.27
C 2,0.0454,24301.27
C 2,0.0472,27001.27
C 2,0.048,29701.27
C 2,0.0485,32401.27
C 2,0.0488,35101.27
C 2,0.0518,37801.27
C 2,0.0533,40501.27
C 2,0.0542,43201.27
C 2,0.0548,45901.27
C 2,0.0555,48601.27
C 2,0.056,51301.27
C 2,0.0569,54001.27
C 2,0.0576,56701.27
C 2,0.059,59401.27
C 2,0.0606,62101.27
C 2,0.0627,64801.27
C 2,0.066,67501.27
C 2,0.0697,70201.27
C 2,0.0734,72901.27
C 2,0.0765,75601.27
C 2,0.0804,78301.27
C 2,0.0852,81001.27
C 2,0.0888,83701.27
C 3,0.0393,1.29
C 3,0.0389,2701.29
C 3,0.0389,5401.29
C 3,0.0394,8101.29
C 3,0.0402,10801.29
C 3,0.0419,13501.29
C 3,0.0419,16201.29
C 3,0.0421,18901.29
C 3,0.0442,21601.29
C 3,0.0457,24301.29
C 3,0.0459,27001.29
C 3,0.0477,29701.29
C 3,0.0502,32401.29
C 3,0.0511,35101.29
C 3,0.0524,37801.29
C 3,0.0541,40501.29
C 3,0.0555,43201.29
C 3,0.0569,45901.29
C 3,0.0577,48601.29
C 3,0.0575,51301.29
C 3,0.0609,54001.29
C 3,0.0616,56701.29
C 3,0.0643,59401.29
C 3,0.0677,62101.29
C 3,0.0696,64801.29
C 3,0.0717,67501.29
C 3,0.0752,70201.29
C 3,0.0782,72901.29
C 3,0.0807,75601.29
C 3,0.0828,78301.29
C 3,0.0865,81001.29
C 3,0.0894,83701.29
C 4,0.0395,1.31
C 4,0.0388,2701.31
C 4,0.0391,5401.31
C 4,0.0391,8101.31
C 4,0.0392,10801.31
C 4,0.0391,13501.31
C 4,0.0396,16201.31
C 4,0.0376,18901.31
C 4,0.0389,21601.31
C 4,0.0397,24301.31
C 4,0.0397,27001.31
C 4,0.0393,29701.31
C 4,0.0394,32401.31
C 4,0.0382,35101.31
C 4,0.0387,37801.31
C 4,0.0396,40501.31
C 4,0.0403,43201.31
C 4,0.0398,45901.31
C 4,0.0395,48601.31
C 4,0.0388,51301.31
C 4,0.0383,54001.31
C 4,0.0386,56701.31
C 4,0.0386,59401.31
C 4,0.0392,62101.31
C 4,0.0388,64801.31
C 4,0.039,67501.31
C 4,0.039,70201.31
C 4,0.0388,72901.31
C 4,0.0385,75601.31
C 4,0.0385,78301.31
C 4,0.0393,81001.31
C 4,0.0386,83701.31
C 5,0.0398,1.33
C 5,0.0384,2701.33
C 5,0.0401,5401.33
C 5,0.0396,8101.33
C 5,0.0403,10801.33
C 5,0.0415,13501.33
C 5,0.0416,16201.33
C 5,0.0423,18901.33
C 5,0.0441,21601.33
C 5,0.0462,24301.33
C 5,0.0459,27001.33
C 5,0.0503,29701.33
C 5,0.052,32401.33
C 5,0.0519,35101.33
C 5,0.0536,37801.33
C 5,0.0547,40501.33
C 5,0.0554,43201.33
C 5,0.0572,45901.33
C 5,0.0585,48601.33
C 5,0.0591,51301.33
C 5,0.062,54001.33
C 5,0.0647,56701.33
C 5,0.0682,59401.33
C 5,0.0708,62101.33
C 5,0.0751,64801.33
C 5,0.0784,67501.33
C 5,0.0817,70201.33
C 5,0.0858,72901.33
C 5,0.089,75601.33
C 5,0.0924,78301.33
C 5,0.0959,81001.33
C 5,0.0994,83701.33
C 6,0.0399,1.35
C 6,0.0386,2701.35
C 6,0.0391,5401.35
C 6,0.0389,8101.35
C 6,0.039,10801.35
C 6,0.0407,13501.35
C 6,0.0405,16201.35
C 6,0.0406,18901.35
C 6,0.0434,21601.35
C 6,0.0451,24301.35
C 6,0.0439,27001.35
C 6,0.046,29701.35
C 6,0.047,32401.35
C 6,0.0471,35101.35
C 6,0.0484,37801.35
C 6,0.0505,40501.35
C 6,0.0517,43201.35
C 6,0.0529,45901.35
C 6,0.0542,48601.35
C 6,0.0553,51301.35
C 6,0.0581,54001.35
C 6,0.0604,56701.35
C 6,0.063,59401.35
C 6,0.066,62101.35
C 6,0.0699,64801.35
C 6,0.0743,67501.35
C 6,0.0784,70201.35
C 6,0.0836,72901.35
C 6,0.0871,75601.35
C 6,0.091,78301.35
C 6,0.0954,81001.35
C 6,0.101,83701.35
C 7,0.0404,1.37
C 7,0.0401,2701.37
C 7,0.041,5401.37
C 7,0.0406,8101.37
C 7,0.0414,10801.37
C 7,0.0431,13501.37
C 7,0.0429,16201.37
C 7,0.0453,18901.37
C 7,0.0472,21601.37
C 7,0.048,24301.37
C 7,0.0473,27001.37
C 7,0.0498,29701.37
C 7,0.0511,32401.37
C 7,0.0521,35101.37
C 7,0.0538,37801.37
C 7,0.0555,40501.37
C 7,0.057,43201.37
C 7,0.0581,45901.37
C 7,0.0593,48601.37
C 7,0.0606,51301.37
C 7,0.0632,54001.37
C 7,0.0673,56701.37
C 7,0.0703,59401.37
C 7,0.0731,62101.37
C 7,0.0764,64801.37
C 7,0.0807,67501.37
C 7,0.0851,70201.37
C 7,0.0897,72901.37
C 7,0.093,75601.37
C 7,0.0961,78301.37
C 7,0.1009,81001.37
C 7,0.1049,83701.37
C 8,0.0408,1.39
C 8,0.0397,2701.38
C 8,0.0404,5401.38
C 8,0.0401,8101.38
C 8,0.0415,10801.38
C 8,0.0415,13501.38
C 8,0.042,16201.38
C 8,0.0422,18901.38
C 8,0.0454,21601.38
C 8,0.0469,24301.38
C 8,0.0465,27001.38
C 8,0.0514,29701.38
C 8,0.0525,32401.38
C 8,0.0531,35101.38
C 8,0.0547,37801.38
C 8,0.0565,40501.38
C 8,0.0574,43201.38
C 8,0.0579,45901.38
C 8,0.0592,48601.38
C 8,0.0597,51301.38
C 8,0.0624,54001.38
C 8,0.0655,56701.38
